HydroID,slp_mean
"201484795",11.060096782764951
"201484922",10.299939024115078
"201485478",9.516346155214356
"201485081",9.854341765173023
"201485363",9.850330191217635
"201485450",9.336806038709303
"201485225",6.560669418317023
"201485482",12.306066614054835
"201485445",8.975213795545796
"201486017",9.885617254041570
"201485561",11.078787308925056
"201485975",11.703507526075851
"201485876",9.966090373928465
"201485903",9.200710452967877
"201485936",7.460160893789567
"201485799",13.497567071448415
"201485997",11.903783070586270
"201485739",12.085349232321489
"201485802",8.898972275742805
"201485809",10.707895441660982
"201485785",10.950067361867031
"201486231",10.987253453258973
"201486187",10.634508437750553
"201486242",9.222952472221630
"201486193",14.738442849385853
"201485990",8.257300417435042
"201486165",13.263654328276031
"201486050",13.959960651151578
"201486031",10.859439231565107
"201486194",12.767250369221701
"201486132",13.785329615461205
"201486380",9.861774872875241
"201486260",8.467016586890953
"201486537",12.328010183020790
"201486157",13.001967351439781
"201486586",11.772729083052820
"201486180",8.178711715434245
"201486241",9.957167966912136
"201486573",8.941099205670961
"201486346",7.646866197845398
"201486498",11.908979791084658
"201486416",17.691755090983321
"201486618",10.423728708377537
"201486684",14.272391745660258
"201486578",10.670129982697290
"201486677",9.375289187635618
"201486563",6.966211857534377
"201486458",14.721356319575531
"201486898",10.268493950664542
"201486513",11.446810319805248
"201487289",6.151873260852394
"201486538",8.531382187598970
"201486825",5.427032169325059
"201486567",14.565618492626061
"201486824",5.618942784522340
"201486668",15.903220430293512
"201486989",8.125314163477960
"201486693",12.247203294321555
"201486594",13.661395290849352
"201486665",10.510297374789788
"201486746",7.673499906853038
"201486699",8.388060506469046
"201487081",12.872399363821049
"201487192",17.070053415771863
"201486619",15.388458558702219
"201486819",9.386315943841527
"201486633",10.058068303599352
"201486669",7.539684657017602
"201486765",14.123309517905350
"201486680",9.835116373651113
"201486965",12.396953483430389
"201486671",10.361447029468073
"201486712",12.521137797235088
"201486884",5.347478235452073
"201486836",11.688813171423378
"201486818",12.575733723991437
"201486914",13.013978953241148
"201486906",9.141470465737973
"201486892",9.814448959695678
"201486864",11.281816987979424
"201487292",5.434925475864606
"201486856",12.595595239737520
"201486885",12.043234078707565
"201486936",10.043598512872636
"201486962",9.451677656014077
"201486927",14.077069970637140
"201487002",7.998704345831329
"201487421",6.618787348063441
"201486934",10.755143864178336
"201487213",7.347983847596941
"201487017",11.653067425153303
"201486998",8.637207305785822
"201486949",12.647402041233516
"201486950",9.833690805717113
"201487016",12.307214471449301
"201487025",3.488569265126404
"201487329",15.265472780993171
"201487076",10.060893096350798
"201487094",10.803090221682828
"201487320",15.513192491919988
"201487269",8.092322521857792
"201487257",5.153452505957683
"201487290",7.809116801473398
"201487177",9.602769394795889
"201487249",11.302109244939434
"201487397",9.150853980139246
"201487237",11.810973914376374
"201487411",8.999959220084932
"201487260",6.783803954829580
"201487359",15.785277911056687
"201487443",10.005683269959478
"201487263",12.876840326442206
"201487396",12.571884403307580
"201487277",13.927363340572176
"201487410",12.587375365211701
"201487336",8.786426616191688
"201487392",10.440507376990208
"201487349",6.687127780155151
"201487298",8.688949652648635
"201487339",7.278062544946895
"201487426",7.914816505413954
"201487564",10.723829949491824
"201487363",7.013242296491667
"201487487",7.731437288223270
"201487365",14.019657729569305
"201487512",4.730022160323138
"201487358",11.569075716452152
"201487459",9.975383033691827
"201487650",21.827336811117835
"201487659",14.666753977079923
"201487558",5.964759482962317
"201487667",11.390022343493195
"201487436",5.204111155798875
"201487571",9.271751022366896
"201487488",6.901150082672123
"201487478",11.782056514287556
"201487448",9.030826610913433
"201487504",8.246534961391148
"201487873",18.522403189324486
"201487540",5.213329489985298
"201487527",13.530325063524792
"201487635",13.049393984856920
"201487586",8.882223259651017
"201487691",7.518107975903972
"201487608",9.686099507825871
"201487614",6.040924678502480
"201487521",8.514206137390991
"201487652",10.750098740920734
"201487661",7.239655681793315
"201487541",15.774272068718986
"201487693",6.600001378114594
"201487666",10.932614078995419
"201487843",7.834097903540124
"201487739",7.479380124527083
"201487888",10.202037523115248
"201487714",10.469829682291799
"201487616",7.950298740182107
"201487681",8.981570429198420
"201487893",11.555194978260865
"201487662",18.254493519800185
"201488165",11.924787415768440
"201487747",15.554509145134546
"201487836",7.107091565358625
"201487664",11.922299453733363
"201487746",15.145424081764954
"201487807",13.633297916126168
"201487719",9.542822102409543
"201487750",9.435134190448927
"201487926",13.341922280486260
"201488193",6.879566011252091
"201487845",8.933665029704303
"201487964",6.108160607707263
"201487866",9.540069508940471
"201487901",6.598930066541733
"201487752",21.165292153893951
"201487760",9.847043565276937
"201487754",11.429213971360868
"201487851",12.597839927447446
"201487804",12.016430567355416
"201487791",14.385473696601311
"201487773",11.853243542972598
"201487907",10.443603316683971
"201487987",10.781375745891335
"201487782",10.672468312438280
"201487874",8.695727396828657
"201487997",12.563767904228690
"201487802",10.575017391125552
"201488129",9.292273199234106
"201487805",10.905607447359850
"201487872",25.415776218012326
"201487786",8.830235173299641
"201487787",3.849428385061703
"201487827",13.165786654863547
"201487844",11.424584330456252
"201487966",22.552850318076612
"201487925",17.436020006094154
"201487918",10.721501795513799
"201487850",13.282741157874083
"201488048",13.556256352284063
"201487876",9.832284197794047
"201487895",10.918877358769183
"201488098",13.724290654209968
"201487963",7.866029439687709
"201487985",9.773153605398781
"201488003",12.301163973696131
"201487995",8.151847785408478
"201487984",8.241306551757411
"201488167",5.433581500273201
"201488200",11.217497229204779
"201487986",7.253216625775221
"201488113",9.524985049858639
"201488042",12.709846218976500
"201488050",7.420462469712485
"201488074",11.730960198184965
"201488138",12.195540404833398
"201488163",14.503569942539192
"201488184",9.814539353356661
"201488020",11.388359974523983
"201487968",14.495162441132512
"201488079",7.718294214192571
"201487996",12.189622582105615
"201488089",16.495141008556526
"201488230",7.877429496778048
"201488090",12.881914005484266
"201488146",11.463416096867119
"201488055",13.186888706969585
"201488148",7.238625427410843
"201488112",11.348366397263742
"201488283",11.825430793200100
"201488185",11.035152767680547
"201488054",12.283715195740870
"201488299",7.601619194018370
"201488100",14.515622740932352
"201488077",7.450692299742513
"201488251",5.975808121490902
"201488476",17.146777468976605
"201488126",15.166299550642181
"201488394",5.950437819990436
"201488301",18.989493114461975
"201488181",5.070480659850885
"201488413",4.606035482287332
"201488777",6.235206323895973
"201488417",6.417016223133385
"201488169",8.275102063839828
"201488242",9.596821279134588
