"HydroID","wetland_1985_pct","wetland_1990_pct","wetland_1995_pct","wetland_2002_pct","wetland_2006_pct","wetland_2010_pct","wetland_2015_pct"
"201483234",0.119275825346113,0.119009584664537,0.118477103301384,0.12433439829606,0.121938232161874,0.121938232161874,0.121938232161874
"201483242",0.0656458459672529,0.0644329896907216,0.062310491206792,0.0606428138265616,0.0600363856882959,0.0600363856882959,0.0600363856882959
"201483250",NA,NA,NA,NA,NA,NA,NA
"201483252",NA,NA,NA,NA,NA,NA,NA
"201483254",0.0908722109533469,0.0912778904665314,0.0912778904665314,0.0884381338742393,0.0884381338742393,0.0884381338742393,0.0884381338742393
"201483255",0.219620958751394,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826,0.217391304347826
"201483272",NA,NA,NA,NA,NA,NA,NA
"201483276",0.126428027418126,0.121096725057121,0.112718964204113,0.105864432597106,0.105102817974105,0.105102817974105,0.105102817974105
"201483284",NA,NA,NA,NA,NA,NA,NA
"201483285",NA,NA,NA,NA,NA,NA,NA
"201483295",0.0919626168224299,0.091214953271028,0.091214953271028,0.0897196261682243,0.0897196261682243,0.0897196261682243,0.0897196261682243
