HydroID,area_sqkm,length_km
201487851,3.33,6.939950248
201487815,0.7416,1.813085959
201487804,1.7847,2.11761794
201487758,0.3339,1.379487443
201487877,1.9557,4.142305304
201487791,0.5121,1.358535998
201487764,1.359,2.085865992
201487759,0.1287,0.702788691
201487806,1.1349,1.00161761
201487818,0.9783,1.083628082
201487738,0.792,0.653063018
201487773,0.4491,0.806478291
201487736,1.0089,1.12535426
201488019,3.3408,4.501244131
201487744,0.0558,0.501212614
201487907,2.0376,3.639877179
201487858,2.7108,4.064687364
201487761,1.3788,3.04270771
201487817,0.6921,1.042891035
201488192,4.0464,5.661582558
201487987,2.9178,5.193396035
201487782,1.3869,2.179469903
201487874,0.5031,1.145986619
201487896,1.6587,2.476560563
201487837,1.2465,1.083564226
201488022,2.8719,5.807273898
201487997,1.2726,2.698390332
201487802,0.6192,1.508503164
201488415,8.9865,11.0603693
201488129,4.5711,6.908937072
201487824,1.035,2.463894703
201487805,0.3114,0.769468006
201487869,1.2951,2.589972681
201487790,2.0133,0.827216491
201487814,0.9135,2.104831405
201487788,0.8415,1.611496453
201487780,3.636,2.668568699
201487872,1.2204,2.233293273
201487816,0.9945,0.356533123
201487835,0.9477,1.360435206
201487826,1.7604,2.159637602
201487786,1.5165,1.764648543
201487787,0.0765,0.38523502
201487796,0.0081,0.116761616
201487813,0.8631,1.721375767
201487822,1.0269,1.633711161
201487870,1.1736,1.65445268
201487792,0.0018,0.014505929
201487977,3.4821,6.784354635
201487827,0.9243,1.871273778
201487852,0.261,0.793017127
201487890,1.6146,2.851256864
201487795,0.4806,1.103345236
201487832,2.0709,2.119143017
201487844,3.3201,5.412503771
201487966,2.5812,4.509878587
201487925,2.5398,3.381575958
201487918,2.3832,4.129147683
201487915,1.4562,3.032007896
201487887,1.6596,2.514551611
201487885,1.1754,1.171859285
201487803,0.9576,1.73729615
201487935,0.855,1.05623922
201487957,1.5651,2.242347036
201487850,1.7991,5.193387798
201487916,1.3347,2.297872429
201487833,0.0459,0.247302412
201487962,0.6912,1.343231707
201488048,1.6488,2.656012644
201487811,0.0081,0.048148429
201488084,1.953,3.277520504
201487894,0.4473,0.598143247
201488011,1.6353,1.777879548
201487917,0.2907,1.210897094
201487924,1.0215,1.525898812
201487830,1.2474,1.267592603
201487834,0.8424,1.132031666
201487823,0.8811,1.172650627
201487841,1.3779,1.777178082
201487929,1.6668,2.648391697
201488059,2.1528,3.189502878
201487939,1.7901,2.834405976
201487876,2.4147,2.789274412
201487895,0.2673,0.64949131
201488063,1.503,1.835333376
201487838,0.1116,0.394562576
201487958,0.5553,0.751153322
201487913,1.3185,1.40156696
201487856,0.0657,0.244517487
201487849,0.9918,1.309157907
201488216,3.2994,4.661991581
201487857,1.2906,3.016705019
201487927,1.0917,1.984419
201487892,1.6182,1.864496794
201487889,1.0224,1.784214185
201487875,0.8199,1.808217497
201487928,0.0738,0.509591522
201488098,1.5471,1.795539151
201487936,0.3303,0.521636574
201487963,1.7811,2.764336433
201487985,0.5571,1.200719826
201487944,0.8523,0.38540599
201488003,1.8459,3.587541536
201487960,0.9495,1.870747675
201487902,0.0576,0.262187349
201487898,0.7956,1.729781601
201487945,1.7622,2.676188193
201488026,1.3725,2.178404807
201487923,0.9036,1.895134937
201487995,0.5391,1.246311313
201488029,5.0013,1.306819619
201487899,0.5598,1.03316704
201487984,0.7011,1.810341732
201487976,1.2213,3.80568647
201487897,1.458,1.916322961
201488027,0.6183,1.25013202
201487979,1.3653,2.813429714
201487905,0.9495,1.070217546
201488167,1.3464,2.3466986
201487919,2.1033,4.171765994
201488080,2.4795,5.239221493
201488200,3.7098,6.075227711
201487978,1.5354,0.87950602
201487912,1.2735,2.149155651
201487972,0.1872,0.721439996
201488012,0.9513,0.827507544
201487904,0.7695,1.283993312
201487991,0.9414,1.621667041
201487938,0.8856,1.059814164
201487930,1.6245,3.657909005
201487986,0.423,0.737233994
201488113,1.8378,1.852351152
201488042,0.5427,1.781554905
201487969,0.1341,0.609773991
201487993,0.4113,0.764187023
201488028,3.0483,5.551849139
201487949,0.0171,0.158398235
201488158,4.8096,4.217766598
201488156,3.636,6.127064405
201488050,2.9556,1.053214033
201487973,0.9333,1.564739599
201488074,2.5407,3.022380366
201488097,2.2329,1.212044082
201488138,2.8017,2.640158385
201488163,1.3059,2.010684076
201488094,1.4409,2.05309482
201488111,1.6587,1.415357376
201488184,3.2436,4.837547354
201488017,1.1817,1.711106727
201487980,1.2987,1.793216174
201488020,0.3897,0.827826726
201487968,0.5508,1.036204032
201488016,0.9756,0.643298158
201487971,0.0675,0.486997568
201487992,0.8748,1.147858531
201487967,0.9387,2.207933234
201488066,1.071,1.884034325
201488046,1.377,1.362491276
201488037,1.1826,0.812497021
201488038,1.2753,3.002083696
201487981,0.7884,1.156882499
201488031,0.3294,0.64306478
201488079,1.1511,1.635321683
201488073,1.4319,1.897320385
201487996,0.423,1.420127588
201488061,1.0143,1.690158677
201488064,1.0926,1.690402803
201488175,2.8107,3.213348509
201488186,1.2762,2.386602535
201488021,1.5813,3.420092359
201488023,0.3645,1.040539461
201488225,1.2699,2.157192143
201488116,3.4821,1.878170736
201488060,1.3419,2.165899456
201488119,2.2806,4.381119734
201488082,0.5526,0.804719115
201488018,0.8424,0.520752357
201488040,0.2097,0.466600314
201488047,0.8478,1.716332541
201488274,1.863,2.37051611
201488132,1.5138,4.035273316
201488007,0.7569,0.745437248
201488033,1.0611,1.010080386
201488095,1.3014,1.930271282
201488053,0.8712,1.621010975
201488089,2.7666,4.725267669
201488032,2.4597,2.142961035
201488230,3.9114,8.435845359
201488083,0.4671,1.357888089
201488044,1.0908,1.453032766
201488090,1.17,1.917425956
201488078,1.1061,0.935912704
201488108,2.1807,3.735543144
201488402,5.7987,4.805718906
201488146,0.4428,1.179744896
201488170,2.1798,3.797862102
201488131,0.8622,0.93855308
201488055,0.1125,0.388115024
201488207,1.9665,5.399107283
201488148,0.6975,2.226705657
201488125,2.4525,2.516130873
201488049,1.5498,1.909297482
201488110,2.835,2.207195227
201488052,2.9403,1.631387507
201488320,3.375,4.038888971
201488070,1.4571,1.849740231
201488041,0.8451,1.323266438
201488051,0.2106,0.558122577
201488112,1.4724,1.738772484
201488308,2.6892,3.519722798
201488283,3.3408,8.355169534
201488065,0.117,0.347322154
201488086,0.2376,0.824255488
201488105,1.8621,3.996365842
201488185,3.2571,4.050480155
201488120,2.3067,1.617293966
201488045,0.0063,0.090163241
201488128,0.4905,1.159372297
201488087,0.1665,0.500291035
201488067,0.0621,0.26680889
201488114,0.1872,0.514952736
201488228,1.6848,2.737773336
201488102,2.691,3.397248542
201488054,0.4995,0.704664346
201488085,0.8424,0.610441759
201488299,2.8683,3.678764621
201488198,2.3562,3.843556737
201488235,2.2356,3.176160004
201488103,0.4446,0.615808714
201488072,0.3906,1.119439263
201488229,1.728,4.552477446
201488096,4.0761,4.990498407
201488201,1.197,1.947862134
201488075,1.0602,2.066173442
201488104,0.1998,0.505825603
201488118,1.2078,0.877800994
201488088,1.035,1.630890755
201488100,2.6244,4.911198511
201488153,1.0323,2.446633785
201488091,0.8469,1.129594082
201488124,0.2565,0.869934954
201488155,2.5065,4.673028398
201488162,1.035,2.067517828
201488176,1.1772,1.303303424
201488077,0.7992,1.421324362
201488251,1.0215,1.65625268
201488117,0.4113,0.715994341
201488234,1.3221,2.35377166
201488142,0.2538,0.586546188
201488318,2.8584,2.871234437
201488099,0.5877,1.521730627
201488314,1.6569,3.854680302
201488347,2.4111,3.527027873
201488107,1.5912,1.882315082
201488123,0.8613,1.571884574
201488147,0.2088,0.847980265
201488093,0.4536,0.53806436
201488205,2.3526,2.372518557
201488191,1.2159,1.376084842
201488106,1.1556,1.243921886
201488197,1.9827,3.386476543
201488240,1.1754,1.263311428
201488476,2.1798,6.383610164
201488130,0.9288,2.188355738
201488271,2.1375,2.527945072
201488208,0.9351,1.046532272
201488126,0.4203,1.035075744
201488211,1.5858,2.778360276
201488133,0.8955,2.141439368
201488140,0.1449,0.398220876
201488241,2.6379,1.262985309
201488394,3.8574,4.160448525
201488301,2.2815,2.739134612
201488164,0.1998,1.000060087
201488181,0.2547,0.777534872
201488413,2.3796,3.531351196
201488217,0.7731,1.856984084
201488141,2.2023,4.524231973
201488275,0.8469,2.722692714
201488254,0.6453,1.159935041
201488777,10.2663,9.573792556
201488195,1.0998,2.191551966
201488268,3.3651,2.855088011
201488190,1.3203,1.451431953
201488338,1.5201,3.591170626
201488339,1.89,3.783110651
201488236,1.3842,2.760725721
201488174,1.0674,0.479703879
201488215,1.359,0.695191083
201488224,1.2618,1.742645334
201488343,2.241,1.815147138
201488168,0.8163,1.177135304
201488145,1.9026,2.575418109
201488166,0.0477,0.257721137
201488203,0.2718,0.613134598
201488154,0.7614,1.577127414
201488361,3.6189,6.294199367
201488323,2.1573,4.150357931
201488237,1.1547,1.721911914
201488531,4.0491,3.505038305
201488417,1.1853,3.319705375
201488187,0.8865,1.973068135
201488330,0.5967,1.546775576
201488354,1.6632,2.904801914
201488388,2.2149,2.987465607
201488161,0.9594,1.107819313
201488177,0.1026,0.470477195
201488169,2.8692,3.448486551
201488212,0.9108,1.612183903
201488209,0.234,0.663974364
201488336,1.2807,3.211040929
201488180,0.1827,0.611667714
201488242,0.4743,1.53343481
201488262,0.5346,0.711832759
201488333,2.5047,2.616296223
201488423,2.1447,3.664883326
201488233,0.9315,2.352421695
201488398,2.3571,3.698814169
201488204,1.5633,2.326203061
201488194,0.0369,0.317172083
201488300,0.297,0.897411283
201488259,0.1638,0.568695412
201488246,1.3959,2.146605958
201488261,0.531,0.850128357
201488297,0.342,1.276983924
201488221,1.1547,1.201995804
201488206,0.9,2.193834438
201488395,1.854,3.368725091
201488199,0.7668,1.28969243
201488227,0.4914,1.049920945
201488232,1.1385,1.147061489
201488265,1.6011,2.45481998
201488245,0.9576,2.558344269
201488247,0.2061,0.698137843
201488214,0.0036,0.041807001
201488210,1.2762,3.608233695
201488351,1.4742,2.995374549
201488220,0.0045,0.074442427
201488273,0.0999,0.494944745
201488305,4.1166,7.440116991
201488270,1.3509,1.569482866
201488294,1.6398,2.041391606
201488295,0.2475,0.745477308
201488260,0.9666,1.110039904
201488328,1.5552,2.189744398
201488257,0.1548,0.441439097
201488349,1.3473,2.338231978
201488286,0.1494,0.484618181
201488243,1.6416,2.005586642
201488298,0.63,1.019974264
201488444,3.2319,4.269986113
201488381,1.7433,2.503922644
201488255,0.3132,0.468949806
201488258,0.0819,0.406911008
201488484,2.9421,6.24453845
201488373,0.4626,1.795551133
201488264,1.0179,1.252224953
201488362,0.5436,1.628206945
201488363,1.4076,1.911004437
201488457,2.2014,5.107508445
201488316,0.2718,0.614740583
201488244,0.0009,0.02564881
201488304,0.1863,0.635486331
201488357,0.4185,0.978990933
201488276,0.9315,1.479730797
201488378,0.6552,0.900728424
201488256,2.6433,4.002506392
201488252,0.9837,2.243669491
201488253,0.0585,0.330869168
201488350,0.5427,0.89501714
201488307,1.8792,4.878071476
201488380,0.9189,2.150332026
201488458,1.2465,2.082146966
201488296,0.3942,1.478894198
201488263,0.9648,0.876603341
201488435,1.9143,2.047723974
201488403,0.9648,1.397099323
201488404,1.6362,2.792578263
201488340,0.4104,0.66203721
201488542,3.2409,3.983718966
201488266,0.7227,2.064903462
201488366,1.7028,1.049513177
201488352,1.2078,1.789627722
201488269,0.0234,0.170117516
201488326,0.2781,0.514627086
201488334,1.6389,1.699699247
201488272,0.3015,0.869067011
201488302,0.1098,0.517833871
201488282,1.0269,1.355930427
201488356,1.9431,1.601372824
201488466,3.069,2.678592971
201488291,0.8415,1.833379165
201488372,1.3266,0.997120607
201488322,0.1557,0.495632372
201488287,0.7776,1.684904509
201488344,0.4122,0.992188004
201488337,0.4608,1.520573484
201488436,2.0304,1.19790101
201488310,2.8026,6.260327147
201488325,1.4139,0.779285609
201488285,0.8739,0.925705361
201488535,1.6461,4.893476793
201488353,1.1601,1.352801495
201488383,0.2016,0.609717778
201488290,0.8694,1.206233547
201488306,0.9513,2.280220403
201488389,3.3894,3.774321901
201488309,0.7731,2.215258001
201488345,2.3283,5.286387622
201488346,2.9583,5.879289299
201488327,0.0657,0.275217406
201488303,0.0018,0.033774534
201488315,0.0198,0.108810754
201488329,0.1908,0.607621986
201488393,2.547,2.457116281
201488360,1.2654,1.940990225
201488503,2.2356,4.472686081
201488416,1.7433,2.440798729
201488364,0.135,0.382158491
201488379,1.0188,2.388544196
201488371,0.2025,1.328795708
201488396,2.2104,3.40407967
201488456,3.1959,6.170669315
201488355,1.1223,1.182021257
201488447,0.8154,0.974000857
201488580,2.8413,5.92703348
201488475,0.6066,1.343821465
201488319,0.0126,0.092672543
201488321,0.7821,1.307303151
201488613,2.1915,2.902302228
201488377,1.5786,1.595669313
201488418,8.9838,2.427493838
201488537,1.7163,2.810790516
201488569,2.2959,2.748194929
201488481,1.7037,1.368051711
201488335,0.8244,1.573593567
201488397,0.738,1.49465544
201488382,2.178,1.971815142
201488594,4.8519,5.746124261
201488368,5.7087,0.815874214
201488369,1.4778,1.62484067
201488571,1.6362,4.242417526
201488365,1.1961,0.945413317
201488719,3.159,5.017296946
201488367,1.1646,1.380412013
201488532,1.791,2.010688047
201488740,1.4877,3.066432027
201488385,0.801,1.873193958
201488409,0.8919,2.020018318
201488626,3.1572,5.546076565
201488386,0.0639,0.265161101
201488556,1.5867,1.841596573
201488400,0.0603,0.285735233
201488374,0.0207,0.157415356
201488408,0.4104,1.011912197
201488430,0.1764,0.573063306
201488370,0.2322,0.47506587
201488524,2.1105,2.179344622
201488448,0.1665,0.702390845
201488429,1.0458,2.288433128
201488390,1.0053,1.755323988
201488384,0.054,0.213261776
201488486,2.0079,1.923067766
201488474,1.125,1.485450166
201488468,1.9602,2.741423039
201488452,3.1068,2.887224408
201488482,0.5427,0.734844498
201488514,1.6056,1.747042776
201488533,1.7442,3.592182367
201488467,0.4194,0.752146389
201488520,1.7334,1.367158842
201488492,1.3104,3.286192442
201488506,1.0674,1.895441671
201488419,0.054,0.262748867
201488401,0.4131,0.778741033
201488399,1.0584,1.226044306
201488463,0.4302,0.876860118
201488541,2.3796,3.906851809
201488442,1.2357,1.909130617
201488405,0.7677,2.177787925
201488743,3.8088,8.425538498
201488561,1.2078,1.906075925
201488432,0.3015,0.559266255
201488607,2.313,4.680608056
201488414,1.881,0.673850399
201488522,1.1691,1.108912769
201488431,0.8856,1.212940427
201488453,1.5723,3.116038093
201488603,2.7045,1.689128622
201488534,0.6741,1.278152031
201488469,1.3752,4.622178127
201488528,1.4868,2.005469145
201488623,2.2167,3.561548805
201488428,1.746,0.699856621
201488443,0.7344,1.083814784
201488461,0.3168,0.635490018
201488449,1.1007,1.452667347
201488422,0.8127,1.125790158
201488496,2.4102,2.046532082
201488459,0.8631,1.718690899
201488669,3.1185,3.73201886
201488483,1.602,1.703915599
201488932,6.3054,10.44375303
201488427,0.0099,0.077470544
201488420,0.9549,1.982899871
201488478,0.954,1.546683343
201488480,1.2312,1.086444739
201488493,0.4788,1.114132726
201488624,1.9161,2.50959349
201488521,0.3924,0.886384683
201488490,2.1753,2.70501931
201488617,1.3815,1.645141384
201488446,0.8451,0.853406243
201488548,0.9387,1.235453606
201488464,0.8487,1.496641197
201488460,1.3275,2.37018497
201488559,1.1223,2.544713983
201488454,0.0108,0.068465053
201488510,2.3886,6.205955504
201488643,2.6073,3.042024477
201488615,1.908,3.216237317
201488545,1.7001,4.367828699
201488536,1.2357,2.400330888
201488598,0.7668,1.821552082
201488499,0.8982,0.375815819
201488572,1.5021,3.407165359
201488568,1.6812,0.994205652
201488471,1.413,2.174649549
201488650,2.2653,1.698815905
201488485,1.017,1.137463787
201488584,0.9711,1.384429767
201488470,0.8019,1.425435918
201488498,0.1143,0.289478879
201488497,0.8262,1.291184385
201488632,2.8575,5.906760429
201488529,1.1601,0.941887786
201488500,0.027,0.201348651
201488544,1.0395,0.964940862
201488504,0.0909,0.297846596
201488596,1.5237,2.305294375
201488748,1.9818,2.336408179
201488491,0.0009,0.030038669
201488530,1.8243,4.000839847
201488538,1.7784,3.754281428
201488563,2.0439,2.433785963
201488564,0.8685,0.954532317
201488622,1.2438,1.041611174
201488852,4.0662,5.301727352
201488658,0.6579,1.781253662
201488505,0.8352,1.778356993
201488547,1.3311,0.872786472
201488652,1.3752,1.71348471
201488511,0.8847,2.407906619
201488550,1.125,3.196836972
201488552,0.144,0.558164259
201488667,2.7333,4.648519756
201488680,1.7343,2.580530475
201488543,0.9378,0.796340475
201488644,1.215,2.143295774
201488640,0.5859,1.064994073
201488565,1.323,1.102677913
201488616,1.2267,1.027721186
201488553,4.0023,9.280328814
201489025,4.5198,5.537938464
201488647,1.5813,2.18359675
201488591,1.44,0.761523915
201488606,1.1718,1.878193762
201488696,0.8793,1.315836946
201488723,0.8631,1.601331609
201488618,0.5454,1.727445293
201488630,1.4094,2.438523143
201488818,3.7242,5.816979217
201488551,0.2457,0.509834784
201488578,1.341,2.721906874
201488554,0.9,1.976874007
201488560,0.1287,0.440662357
201488792,2.1213,3.522752803
201488662,2.0511,1.831334837
201488747,3.06,2.290862114
201488549,0.9045,1.08518626
201488577,2.367,4.374792327
201488702,0.8082,1.657370085
201488579,0.1683,0.470211537
201488558,0.9729,1.604797166
201488694,2.6559,8.971168249
201488555,0.0234,0.216237816
201488772,2.3652,2.789703067
201488604,1.4751,2.123936272
201488593,1.6065,4.008179157
201488664,1.17,2.037247135
201488787,2.4705,5.791935505
201488796,2.9277,3.502151716
201488570,1.0629,1.293193905
201488665,1.3203,2.765230684
201488562,1.1808,1.667983941
201488625,0.6345,1.1636941
201488599,1.0206,1.93084197
201488595,0.1314,0.389343089
201488581,0.8109,2.18717574
201488832,2.9961,4.302948301
201488576,0.7902,0.883790455
201488689,1.6848,1.115380657
201488620,1.332,2.166941245
201488672,2.061,1.767887305
201488597,1.0026,1.942640063
201489112,6.6447,7.981091665
201488586,0.8244,1.506874086
201488614,1.7019,2.376233308
201488865,3.3165,5.018886004
201488810,1.4301,3.635073778
201488585,2.1789,2.403017524
201488592,0.7848,1.290811174
201488648,1.0206,2.244101229
201488651,2.0709,3.292757693
201488663,0.9234,1.524167828
201488720,5.8284,6.639681274
201488685,0.2628,0.845716244
201488659,1.1736,1.638304664
201488602,0.9882,1.542865839
201488721,2.1267,3.627596614
201488786,1.863,5.219143496
201488733,2.52,5.735852695
201488655,1.3923,1.126463088
201488698,1.2519,2.302394275
201488629,0.1404,0.382225772
201488660,3.4668,6.522882207
201488666,2.9331,1.183149432
201488654,1.0908,1.60183868
201488619,1.1979,1.882605197
201488611,1.269,1.331748045
201488612,0.1161,0.334250117
201488671,3.5712,4.559857688
201488608,0.7587,1.374934116
201488745,1.5687,1.671219701
201488734,0.8928,1.742753857
201488621,1.1394,1.680740248
201488641,1.0728,1.888240856
201488713,1.9161,4.181680137
201488687,1.0152,3.054648244
201488638,0.153,0.551162288
201488717,1.4139,3.186039605
201488649,1.0917,1.819021647
201488909,4.3299,7.527603353
201488827,2.2023,5.094260473
201488639,2.6928,2.540803144
201488670,0.2331,0.452450294
201488795,1.8216,2.988499916
201488758,0.504,1.269550983
201488726,1.4166,1.010226176
201488716,0.5868,1.010592927
201488631,0.0045,0.067268927
201488642,1.0566,1.357566155
201488653,2.5047,4.054837742
201488682,0.4635,1.163538126
201488731,0.7029,0.928720616
201488808,1.4625,2.700230833
201488668,0.1539,0.371247308
201488714,0.4527,0.63950883
201488756,0.3501,1.280061326
201488683,2.3544,5.518956581
201488773,0.5454,1.352602613
201488679,0.9477,1.249418387
201488712,2.4795,2.916043137
201488767,2.2014,3.827935218
201488657,1.0611,2.671870864
201488799,1.3446,2.508824011
201488744,1.2996,1.993716301
201488693,0.0819,0.821866369
201488757,0.7407,1.970582539
201488673,1.206,1.194423062
201488705,1.0098,1.748079117
201488913,3.2562,2.648235104
201488760,0.6057,0.841205643
201488709,0.999,0.860750328
201488739,1.0395,2.027862693
201488686,2.8251,5.347047585
201488707,2.3481,3.447893506
201488692,1.1592,1.575558779
201488681,0.0045,0.060001208
201488761,0.3726,0.863238589
201488858,3.1788,4.61713681
201488826,2.8782,7.147094744
201488819,2.8962,4.668192055
201488691,0.0468,0.237708229
201488724,1.0404,1.264040185
201488715,2.3445,2.349499287
201488701,1.4301,2.865354152
201488844,1.2924,2.696676939
201488794,0.5643,0.810457582
201488699,1.1457,0.720332313
201488778,0.324,0.913776076
201488780,1.0575,1.399907661
201488695,0.0063,0.09407831
201488690,0.0045,0.108166103
201488768,0.4149,1.800660315
201488738,0.144,0.603034066
201488718,0.8631,1.865084087
201488736,0.1098,0.45789985
201488917,1.4049,2.149078817
201488973,2.6748,3.46343473
201488727,1.5093,0.896244857
201488737,2.529,3.282116315
201488975,3.4281,3.827005245
201488704,0.0018,0.030440089
201489018,3.8889,2.747307238
201488802,0.7461,1.775460975
201488779,2.5335,6.211118815
201488751,1.0071,1.463046119
201488732,0.9603,1.678790307
201488742,1.8189,3.192802481
201488722,0.1521,0.361798593
201488899,1.593,2.573598431
201488755,1.6893,1.723731951
201489051,9.2574,8.768189807
201488725,0.0144,0.145718831
201488910,1.53,2.539076585
201488875,3.3849,3.943937823
201488803,0.4095,0.654091786
201488853,2.4237,3.212291774
201488813,0.6075,1.11753139
201488741,0.0288,0.164825011
201488791,1.4598,1.990930745
201488869,0.8424,1.266748347
201488746,0.8928,1.45086782
201488857,1.0638,1.920999812
201488763,0.0792,0.328520779
201488965,2.9565,6.128516832
201488822,1.4058,1.355841416
201488766,1.0548,1.322424051
201488871,1.3896,3.501197964
201488836,4.7151,5.72943935
201488759,0.0162,0.178290613
201488790,0.171,0.412709485
201488801,0.414,0.672025156
201488784,0.2331,0.62389394
201488821,1.8675,4.298647971
201488762,0.9783,1.450021604
201488919,1.4769,2.481999141
201488783,0.891,2.372952393
201488800,1.0485,1.570532362
201488855,2.1843,3.159977468
201488769,0.7992,2.631881001
201488785,0.8352,1.97769888
201489034,3.3192,4.628651749
201488863,1.1376,1.361663351
201488900,1.2429,2.676649171
201488908,0.6876,1.182002769
201488771,1.2726,2.675774392
201488816,3.348,4.044703446
201488862,1.3203,1.538441444
201488983,1.7928,2.330410912
201488927,1.6461,3.289291517
201488896,2.5281,1.445990492
201488770,0.8343,0.132921725
201488776,1.0575,1.140823818
201488781,0.018,0.110675362
201488782,0.2439,1.21939923
201489004,2.8476,3.03981756
201488806,0.846,1.020454289
201488842,1.0971,3.083971385
201488804,0.0378,0.285885384
201488957,9.2097,14.03317436
201488856,0.5022,2.418709589
201488788,0.7839,1.819300877
201488897,1.5957,1.711557816
201488817,0.3672,0.533551536
201488793,0.9135,2.012939848
201488840,0.3717,1.872632989
201488847,0.2952,0.647509909
201488789,1.0917,0.643214475
201488928,3.6864,1.802579874
201488914,1.8837,1.779194749
201488825,1.7271,0.618116771
201488976,1.7793,2.582896449
201488891,1.0098,0.830681567
201488830,0.3375,0.723392198
201489067,3.2211,4.106964731
201488918,1.5129,2.80324665
201488837,1.7433,3.147109391
201488861,2.0034,3.264492272
201488911,1.1052,2.818064647
201488805,0.9279,1.019478251
201489089,3.5739,3.407301977
201488835,0.1323,0.377867173
201488845,0.1368,0.603808085
201488824,0.1656,0.607540995
201488940,1.0557,1.585850525
201488812,1.0656,2.354845775
201488829,1.5867,3.107684936
201488872,0.2385,0.804199598
201488839,0.7209,1.459310704
201488838,0.054,0.286501185
201488834,0.8541,2.107694222
201488964,2.3562,1.713340243
201488846,4.3722,8.792434714
201488823,0.7659,1.031249569
201488881,1.0638,1.39136291
201489284,6.3126,8.223987466
201488993,3.1464,3.231147166
201488870,4.2354,5.848796408
201488948,1.2528,2.371940722
201488880,1.6488,1.047051818
201488988,1.1475,1.484961033
201488879,1.3689,0.513390065
201488833,1.6947,3.930345116
201488831,0.1782,0.435228316
201488876,0.2133,0.656617883
201488994,1.8477,4.022201459
201488874,1.0044,0.9971833
201488989,2.0673,1.356800221
201488866,0.9819,0.567058176
201488952,0.5553,0.94206295
201488854,1.8864,2.903138973
201488902,0.3078,0.650808176
201488890,0.9576,1.061638824
201488864,1.2969,2.875166187
201488868,1.611,2.663607448
201488882,0.0846,0.363117762
201488841,0.0009,0.046890091
201488979,1.3887,2.283280237
201488901,1.2924,1.337691548
201488848,3.6342,7.347351263
201489041,1.2636,2.020315203
201488905,1.3041,2.273240481
201488951,0.5832,1.959495736
201488938,1.7982,2.053691924
201488873,1.0377,2.059333432
201488966,2.565,7.831910757
201489071,2.5515,1.920461513
201489077,2.4489,3.537549373
201488867,0.0036,0.050585199
201489133,2.9097,2.80311495
201488941,0.7623,0.980585821
201488974,0.3447,0.913226106
201488980,0.5697,1.199837928
201488888,0.0504,0.22200372
201488935,1.3356,2.058448238
201488895,0.1899,0.633306154
201488898,0.8541,0.311614093
201489001,1.404,2.336240475
201489054,2.2734,2.303322661
201489134,9.4518,7.012102417
201488959,1.1313,2.247566903
201488922,0.4419,1.987639658
201488904,0.0657,0.208740623
201488887,1.1331,1.279521173
201489003,2.5965,3.247134055
201488961,2.8863,5.680558349
201488996,6.3549,8.726645281
201488930,0.7893,1.56417881
201489097,1.6398,2.615840509
201488960,0.9945,1.951344753
201488949,0.8928,1.459484716
201488912,0.9486,1.534318434
201488956,0.342,0.439675214
201489017,1.6992,1.727887722
201488907,1.0773,1.312376065
201488990,1.7604,1.906521995
201488921,0.8586,0.671993939
201488982,1.5543,3.309576153
201488944,0.1791,0.528464845
201489059,1.8297,2.004111057
201488929,1.242,1.295720651
201488999,1.1745,1.372632771
201489000,1.3005,1.005398984
201488947,1.0332,1.689297209
201488931,0.0837,0.440581862
201488950,2.1924,4.265592766
201488906,0.0072,0.112947056
201488920,0.1296,0.505960082
201489069,1.5039,2.229835413
201488953,3.5856,5.025831071
201488933,0.45,1.025093864
201488955,0.9027,2.045805758
201488995,1.2627,2.142844925
201488945,1.1412,1.501151738
201488936,1.4634,3.07981298
201488969,1.0161,2.240283302
201489107,3.3615,8.961084264
201489035,1.6578,3.51371534
201489022,0.5715,0.874425284
201489199,2.3319,5.444505351
201488967,0.3429,1.02726273
201489063,1.449,1.45773471
201488934,0.0099,0.175184236
201488942,0.819,2.509065784
201489002,1.1664,2.390622595
201489061,1.4904,2.718221224
201489013,1.3104,3.552932318
201488997,1.0188,2.01861803
201488981,0.2538,0.564906079
201488937,0.6192,1.205286566
201489026,0.6561,1.14682085
201488958,1.2915,3.492336538
201489060,2.1888,2.233164766
201488946,0.0027,0.085498115
201489019,1.0728,1.519379818
201489020,0.8991,1.760832094
201488998,3.0573,2.90135327
201488962,0.9378,0.754741217
201489006,1.2582,1.224944765
201489221,2.7765,4.016600419
201489011,0.1665,0.547266978
201489029,1.377,1.435065957
201488954,1.0008,1.392090239
201489010,0.2511,0.74694258
201488970,0.054,0.231979173
201489087,3.8808,3.713063871
201488968,1.7334,2.436411779
201489065,1.6038,2.856060098
201489080,0.9945,2.790244785
201489099,1.2789,1.378002687
201489141,2.0034,3.866486896
201489052,2.5578,4.460391724
201489072,3.0762,5.336608512
201489021,0.9729,1.229220999
201488991,0.5832,2.155677532
201488977,1.1457,2.550455067
201489057,0.3195,0.902497648
201489164,0.9405,1.734507988
201489298,3.3012,3.178473935
201489016,0.0405,0.297325928
201488992,0.2313,0.459120698
201489243,1.8612,3.248128494
201489104,1.3032,2.660749723
201489023,0.1431,0.449364556
201489150,1.9368,2.083952441
201489173,2.3931,2.041129291
201489307,3.0177,5.16175093
201489138,1.2915,2.805110347
201489037,0.1818,0.533495048
201489441,6.1803,7.760699843
201489125,1.0845,2.18249586
201489007,0.8487,1.158449041
201489012,2.1771,2.172272859
201489327,3.2895,5.102395432
201489036,0.909,1.795883725
201489053,2.1762,2.651341023
