"Source","FEATUREID","NextDownID","Shape_Leng","LengthKM"
"Delineation",201486923,201487017,1552.52933695,1.55252933695
"Delineation",201486925,201486805,1340.92428369,1.34092428369
"Delineation",201486926,201486925,723.288011737,0.72328801174
"Delineation",201486927,201486849,785.376233465,0.78537623346
"Delineation",201486932,201486977,269.999999998,0.27
"Delineation",201486933,201486934,176.989415307,0.17698941531
"Delineation",201486934,201486856,1442.53305516,1.44253305516
"Delineation",201486935,201487016,579.883485887,0.57988348589
"Delineation",201486936,201487016,1358.07894019,1.35807894019
"Delineation",201486937,201486767,1466.76603231,1.46676603231
"Delineation",201486938,201487280,1769.94631207,1.76994631207
"Delineation",201486939,201487280,460.636037176,0.46063603718
"Delineation",201486940,201486901,3289.08723976,3.28908723976
"Delineation",201486941,201487025,830.186662693,0.83018666269
"Delineation",201486942,201487025,409.870387623,0.40987038762
"Delineation",201486943,201487187,3525.84323869,3.52584323869
"Delineation",201486944,201487187,321.74710798,0.32174710798
"Delineation",201486949,201486976,910.285869356,0.91028586936
"Delineation",201486950,201486977,486.169536337,0.48616953634
"Delineation",201486951,201486952,594.848039074,0.59484803907
"Delineation",201486952,201486953,149.999999996,0.15
"Delineation",201486953,201486927,659.696917923,0.65969691792
"Delineation",201486954,201486677,2063.75523483,2.06375523483
"Delineation",201486955,201486937,133.62066424,0.13362066424
"Delineation",201486958,201487411,1236.5585433,1.2365585433
"Delineation",201486960,201486881,1171.04354267,1.17104354267
"Delineation",201486961,201487216,1406.18967074,1.40618967074
"Delineation",201486962,201487216,845.719037584,0.84571903758
"Delineation",201486965,201486699,2761.77714841,2.76177714841
"Delineation",201486968,201487197,933.47120179,0.93347120179
"Delineation",201486969,201487197,104.999999985,0.10499999998
"Delineation",201486972,201486748,2345.67344924,2.34567344924
"Delineation",201486974,201487000,485.390217551,0.48539021755
"Delineation",201486975,201487000,1191.00142671,1.19100142671
"Delineation",201486976,201487056,559.088440876,0.55908844088
"Delineation",201486977,201487329,316.655539254,0.31665553925
"Delineation",201486978,201487329,146.332267757,0.14633226776
"Delineation",201486982,201487048,205.830209405,0.2058302094
"Delineation",201486984,201487037,1661.43021284,1.66143021284
"Delineation",201486986,201487118,651.526509163,0.65152650916
"Delineation",201486987,201487118,625.598047698,0.6255980477
"Delineation",201486988,201486952,401.930556256,0.40193055626
"Delineation",201486989,201487094,3760.30018105,3.76030018105
"Delineation",201486990,201487094,829.563728493,0.82956372849
"Delineation",201486993,201486996,877.126569962,0.87712656996
"Delineation",201486994,201487228,1428.1321765,1.4281321765
"Delineation",201486996,201487026,71.8696573585,0.07186965736
"Delineation",201486997,201486927,591.885405893,0.59188540589
"Delineation",201486998,201487017,1325.75994097,1.32575994097
"Delineation",201486999,201486998,1746.04550345,1.74604550345
"Delineation",201487000,201487077,199.124590149,0.19912459015
"Delineation",201487001,201487077,119.999999996,0.12
"Delineation",201487002,201487001,1202.01696105,1.20201696105
"Delineation",201487005,201487006,1199.85119697,1.19985119697
"Delineation",201487006,201486919,1258.94897244,1.25894897244
"Delineation",201487008,201487098,1467.0358132,1.4670358132
"Delineation",201487009,201487098,580.251069752,0.58025106975
"Delineation",201487010,201487045,433.263142213,0.43326314221
"Delineation",201487011,201487056,597.747622335,0.59774762234
"Delineation",201487012,201486903,1159.57053528,1.15957053528
"Delineation",201487013,201486998,227.276032054,0.22727603205
"Delineation",201487016,201487208,691.879288605,0.69187928861
"Delineation",201487017,201487208,833.127669134,0.83312766913
"Delineation",201487024,201486996,1446.36212866,1.44636212866
"Delineation",201487025,201487092,718.997999305,0.7189979993
"Delineation",201487026,201487092,924.148938623,0.92414893862
"Delineation",201487027,201486984,1572.32919021,1.57232919021
"Delineation",201487028,201487215,1246.94855148,1.24694855148
"Delineation",201487029,201487228,1256.41544673,1.25641544673
"Delineation",201487030,201487159,1793.45746345,1.79345746345
"Delineation",201487031,201487159,318.413147502,0.3184131475
"Delineation",201487037,201487580,1967.67210594,1.96767210594
"Delineation",201487038,201487141,3197.24628048,3.19724628048
"Delineation",201487039,201486984,567.398683807,0.56739868381
"Delineation",201487040,201487124,1904.04704634,1.90404704634
"Delineation",201487041,201487124,1367.71809058,1.36771809058
"Delineation",201487045,201487141,1257.11211201,1.25711211201
"Delineation",201487046,201487215,234.402182171,0.23440218217
"Delineation",201487047,201487001,697.859892194,0.69785989219
"Delineation",201487048,201487057,1721.18065137,1.72118065137
"Delineation",201487050,201487580,5577.01693746,5.57701693746
"Delineation",201487055,201487282,2727.90791614,2.72790791614
"Delineation",201487056,201487080,1245.7751933,1.2457751933
"Delineation",201487057,201487045,936.525495308,0.93652549531
"Delineation",201487058,201486904,2702.07680695,2.70207680695
"Delineation",201487063,201487048,1519.75281359,1.51975281359
"Delineation",201487065,201487133,148.492424049,0.14849242405
"Delineation",201487066,201487080,182.545628753,0.18254562875
"Delineation",201487067,201487093,2926.02358621,2.92602358621
"Delineation",201487071,201487097,190.918830915,0.19091883092
"Delineation",201487072,201487178,204.904588365,0.20490458837
"Delineation",201487073,201487178,2015.32401902,2.01532401902
"Delineation",201487074,201487093,203.65171425,0.20365171425
"Delineation",201487076,201487188,1009.25122974,1.00925122974
"Delineation",201487077,201487188,2381.42481595,2.38142481595
"Delineation",201487080,201487160,237.816584665,0.23781658466
"Delineation",201487081,201487160,3882.71533668,3.88271533668
"Delineation",201487083,201487057,289.777237815,0.28977723781
"Delineation",201487084,201486925,1384.16178222,1.38416178222
"Delineation",201487085,201487196,544.657428059,0.54465742806
"Delineation",201487086,201487091,2588.20905555,2.58820905555
"Delineation",201487087,201487130,356.977171977,0.35697717198
"Delineation",201487088,201487161,518.835732906,0.51883573291
"Delineation",201487090,201487096,3465.18383432,3.46518383432
"Delineation",201487091,201487097,625.271316719,0.62527131672
"Delineation",201487092,201487257,605.625091466,0.60562509147
"Delineation",201487093,201487248,523.710320817,0.52371032082
"Delineation",201487094,201487248,910.000420621,0.91000042062
"Delineation",201487096,201487091,383.499001515,0.38349900151
"Delineation",201487097,201487171,1177.47148648,1.17747148648
"Delineation",201487098,201487171,822.871123241,0.82287112324
"Delineation",201487100,201487257,2223.30935935,2.22330935935
"Delineation",201487101,201486953,1439.4622137,1.4394622137
"Delineation",201487103,201487026,5412.78784103,5.41278784103
"Delineation",201487105,201487217,1150.18034095,1.15018034095
"Delineation",201487106,201487217,300.762168359,0.30076216836
"Delineation",201487107,201487196,1835.06668306,1.83506668306
"Delineation",201487108,201487097,344.345528144,0.34434552814
"Delineation",201487111,201487210,438.617414702,0.4386174147
"Delineation",201487116,201487117,1948.50859785,1.94850859785
"Delineation",201487117,201486879,4146.71287995,4.14671287995
"Delineation",201487118,201487137,1593.35152268,1.59335152268
"Delineation",201487119,201487137,194.559625928,0.19455962593
"Delineation",201487122,201487290,2844.59593405,2.84459593405
"Delineation",201487123,201487209,313.930985436,0.31393098544
"Delineation",201487124,201487209,780.146368624,0.78014636862
"Delineation",201487126,201486881,2295.92499981,2.29592499981
"Delineation",201487127,201487096,1443.50126552,1.44350126552
"Delineation",201487128,201487083,721.364848872,0.72136484887
"Delineation",201487129,201487290,352.617750041,0.35261775004
"Delineation",201487130,201487129,991.706512091,0.99170651209
"Delineation",201487131,201487161,946.194438245,0.94619443825
"Delineation",201487133,201487134,1012.93915508,1.01293915508
"Delineation",201487134,201487006,1323.72105409,1.32372105409
"Delineation",201487136,201487083,501.452433777,0.50145243378
"Delineation",201487137,201487691,432.262567939,0.43226256794
"Delineation",201487139,201487355,1491.64481338,1.49164481338
"Delineation",201487140,201487355,684.102926272,0.68410292627
"Delineation",201487141,201487246,1022.60732131,1.02260732131
"Delineation",201487143,201487237,507.177401703,0.5071774017
"Delineation",201487144,201487237,380.950908247,0.38095090825
"Delineation",201487145,201487249,1507.40271257,1.50740271257
"Delineation",201487154,201487344,331.619117529,0.33161911753
"Delineation",201487158,201487236,727.054034366,0.72705403437
"Delineation",201487159,201487236,1147.28802069,1.14728802069
"Delineation",201487160,201487202,992.237410055,0.99223741005
"Delineation",201487161,201487311,636.158721293,0.63615872129
"Delineation",201487162,201487311,1500.67528102,1.50067528102
"Delineation",201487167,201487284,202.693875416,0.20269387542
"Delineation",201487171,201487284,1075.75038247,1.07575038247
"Delineation",201487172,201487324,2948.56565894,2.94856565894
"Delineation",201487173,201487324,2196.2222814,2.1962222814
"Delineation",201487174,201487232,3196.49810514,3.19649810514
"Delineation",201487175,201487249,1080.86374122,1.08086374122
"Delineation",201487176,201487254,2752.79749609,2.75279749609
"Delineation",201487177,201487691,776.177968294,0.77617796829
"Delineation",201487178,201487212,853.273753017,0.85327375302
"Delineation",201487182,201486937,3307.21266368,3.30721266368
"Delineation",201487184,201487206,2839.90765642,2.83990765642
"Delineation",201487185,201487206,1871.0177754,1.8710177754
"Delineation",201487186,201487481,2254.52012114,2.25452012114
"Delineation",201487187,201487481,2203.45618548,2.20345618548
"Delineation",201487188,201487219,846.068043615,0.84606804361
"Delineation",201487189,201487219,135.000000007,0.13500000001
"Delineation",201487190,201487254,1320.46481597,1.32046481597
"Delineation",201487191,201487130,879.257149976,0.87925714998
"Delineation",201487192,201487259,4751.71651683,4.75171651683
"Delineation",201487193,201487344,1180.12406682,1.18012406682
"Delineation",201487195,201487549,934.502737646,0.93450273765
"Delineation",201487196,201487549,2426.10292937,2.42610292937
"Delineation",201487197,201487359,2065.86402394,2.06586402394
"Delineation",201487200,201487126,1754.48634868,1.75448634868
"Delineation",201487201,201487129,579.561658778,0.57956165878
"Delineation",201487202,201487259,655.427692088,0.65542769209
"Delineation",201487203,201487232,713.628063373,0.71362806337
"Delineation",201487204,201487411,2208.081379,2.208081379
"Delineation",201487205,201487388,583.782199736,0.58378219974
"Delineation",201487206,201487491,169.705627487,0.16970562749
"Delineation",201487207,201487234,701.414315283,0.70141431528
"Delineation",201487208,201487466,1947.89064294,1.94789064294
"Delineation",201487209,201487503,636.194283307,0.63619428331
"Delineation",201487210,201487503,2228.36307911,2.22836307911
"Delineation",201487212,201487287,296.984848096,0.2969848481
"Delineation",201487213,201487287,2663.93517201,2.66393517201
"Delineation",201487214,201487133,1159.43464757,1.15943464757
"Delineation",201487215,201487261,1653.05137749,1.65305137749
"Delineation",201487216,201487443,2278.3152716,2.2783152716
"Delineation",201487217,201487443,840.846743289,0.84084674329
"Delineation",201487218,201487342,156.240149375,0.15624014937
"Delineation",201487219,201487342,211.031623307,0.21103162331
"Delineation",201487224,201487333,2610.15391362,2.61015391362
"Delineation",201487225,201487333,169.15972068,0.16915972068
"Delineation",201487227,201487202,393.243120605,0.3932431206
"Delineation",201487228,201487396,2089.81704699,2.08981704699
"Delineation",201487229,201487210,971.197469499,0.9711974695
"Delineation",201487232,201487341,868.468318159,0.86846831816
"Delineation",201487233,201487341,691.162355053,0.69116235505
"Delineation",201487234,201487466,615.271045284,0.61527104528
"Delineation",201487236,201487445,449.489048253,0.44948904825
"Delineation",201487237,201487258,745.358211697,0.7453582117
"Delineation",201487238,201487227,843.086347096,0.8430863471
"Delineation",201487239,201487364,1420.59015925,1.42059015925
"Delineation",201487244,201487430,1378.98874439,1.37898874439
"Delineation",201487245,201487430,836.8541979,0.8368541979
"Delineation",201487246,201487445,1737.85346308,1.73785346308
"Delineation",201487247,201487134,708.580467389,0.70858046739
"Delineation",201487248,201487392,1081.43631093,1.08143631093
"Delineation",201487249,201487392,932.373529544,0.93237352954
"Delineation",201487254,201487432,458.912538366,0.45891253837
"Delineation",201487255,201487432,1221.74921779,1.22174921779
"Delineation",201487256,201487295,367.647486442,0.36764748644
"Delineation",201487257,201487272,1378.40562055,1.37840562055
"Delineation",201487258,201487277,199.258756199,0.1992587562
"Delineation",201487259,201487260,720.062616751,0.72006261675
"Delineation",201487260,201487212,1081.82659941,1.08182659941
"Delineation",201487261,201487359,918.999935537,0.91899993554
"Delineation",201487262,201487261,196.636407872,0.19663640787
"Delineation",201487263,201487396,616.598502673,0.61659850267
"Delineation",201487264,201487388,774.240084783,0.77424008478
"Delineation",201487267,201487327,483.971051737,0.48397105174
"Delineation",201487268,201487258,330.910898372,0.33091089837
"Delineation",201487269,201487353,2636.38660749,2.63638660749
"Delineation",201487272,201487327,401.759730897,0.4017597309
"Delineation",201487273,201487437,298.504972668,0.29850497267
"Delineation",201487274,201487437,2084.60061506,2.08460061506
"Delineation",201487277,201487349,1991.80763794,1.99180763794
"Delineation",201487280,201487294,2906.15134678,2.90615134678
"Delineation",201487281,201487295,163.698693484,0.16369869348
"Delineation",201487282,201487297,1505.28421888,1.50528421888
"Delineation",201487283,201487126,1500.1753961,1.5001753961
"Delineation",201487284,201487294,2054.15828045,2.05415828045
"Delineation",201487285,201487298,3255.52396965,3.25552396965
"Delineation",201487286,201487272,998.95762489,0.99895762489
"Delineation",201487287,201487307,480.099247812,0.48009924781
"Delineation",201487288,201487234,2399.80090273,2.39980090273
"Delineation",201487289,201487339,6943.75715901,6.94375715901
"Delineation",201487290,201487339,1387.88202232,1.38788202232
"Delineation",201487291,201487426,3587.19513516,3.58719513516
"Delineation",201487292,201487426,3629.73257803,3.62973257803
"Delineation",201487294,201487422,211.031623311,0.21103162331
"Delineation",201487295,201487404,1596.7615355,1.5967615355
"Delineation",201487296,201487404,4157.71927726,4.15771927726
"Delineation",201487297,201487511,101.643107595,0.1016431076
"Delineation",201487298,201487511,347.129612391,0.34712961239
"Delineation",201487299,201487564,1017.3104509,1.0173104509
"Delineation",201487301,201487364,769.021327599,0.7690213276
"Delineation",201487304,201487483,3842.12550216,3.84212550216
"Delineation",201487305,201487483,2940.38969826,2.94038969826
"Delineation",201487306,201487307,365.747164527,0.36574716453
"Delineation",201487307,201487301,720.357098827,0.72035709883
"Delineation",201487311,201487564,1935.20102379,1.93520102379
"Delineation",201487313,201487314,788.535971206,0.78853597121
"Delineation",201487314,201487297,436.037014107,0.43603701411
"Delineation",201487318,201487343,2899.30364243,2.89930364243
"Delineation",201487320,201487001,2327.04581181,2.32704581181
"Delineation",201487324,201487487,1045.98015414,1.04598015414
"Delineation",201487325,201487487,651.321958903,0.6513219589
"Delineation",201487326,201487343,1287.58329426,1.28758329426
"Delineation",201487327,201487402,560.414022202,0.5604140222
"Delineation",201487329,201487352,2603.46024928,2.60346024928
"Delineation",201487332,201487383,2108.80399797,2.10880399797
"Delineation",201487333,201487383,673.649019023,0.67364901902
"Delineation",201487335,201487301,363.357207372,0.36335720737
"Delineation",201487336,201487353,1419.11220993,1.41911220993
"Delineation",201487339,201487512,459.193258126,0.45919325813
"Delineation",201487340,201487572,262.245811389,0.26224581139
"Delineation",201487341,201487572,735.516509042,0.73551650904
"Delineation",201487342,201487350,813.212524871,0.81321252487
"Delineation",201487343,201487298,2112.06011633,2.11206011633
"Delineation",201487344,201487513,1557.51935173,1.55751935173
"Delineation",201487345,201487513,409.509017062,0.40950901706
"Delineation",201487349,201487402,3014.37456596,3.01437456596
"Delineation",201487350,201487459,113.998928454,0.11399892845
"Delineation",201487352,201487650,159.529189994,0.15952918999
"Delineation",201487353,201487650,1052.35976889,1.05235976889
"Delineation",201487355,201487376,1966.44552164,1.96644552164
"Delineation",201487356,201487349,1318.90897022,1.31890897022
"Delineation",201487357,201487358,653.150675382,0.65315067538
"Delineation",201487358,201487659,338.185711967,0.33818571197
"Delineation",201487359,201487659,1149.44546793,1.14944546793
"Delineation",201487361,201487177,1319.19464494,1.31919464494
"Delineation",201487362,201487361,241.878114881,0.24187811488
"Delineation",201487363,201487314,416.436138525,0.41643613852
"Delineation",201487364,201487365,1213.5244746,1.2135244746
"Delineation",201487365,201487352,749.055547571,0.74905554757
"Delineation",201487368,201487512,684.922289015,0.68492228901
"Delineation",201487372,201487363,116.540233112,0.11654023311
"Delineation",201487373,201487350,1449.8447546,1.4498447546
"Delineation",201487376,201487377,828.811266661,0.82881126666
"Delineation",201487377,201487491,3253.29884811,3.25329884811
"Delineation",201487380,201487376,493.348496283,0.49334849628
"Delineation",201487381,201487431,2522.31365813,2.52231365813
"Delineation",201487382,201487774,1035.60076345,1.03560076345
"Delineation",201487383,201487774,496.768210136,0.49676821014
"Delineation",201487384,201487117,2263.66717781,2.26366717781
"Delineation",201487387,201487489,1226.4045971,1.2264045971
"Delineation",201487388,201487489,1559.00640825,1.55900640825
"Delineation",201487391,201487358,763.600916133,0.76360091613
"Delineation",201487392,201487571,1141.04883305,1.14104883305
"Delineation",201487394,201487384,127.279220614,0.12727922061
"Delineation",201487395,201487363,1024.17669098,1.02417669098
"Delineation",201487396,201487480,1478.35650473,1.47835650473
"Delineation",201487397,201487480,2250.26060777,2.25026060777
"Delineation",201487400,201487475,395.020054567,0.39502005457
"Delineation",201487401,201487246,2766.35426228,2.76635426228
"Delineation",201487402,201487436,1068.4689606,1.0684689606
"Delineation",201487404,201487394,1637.79111059,1.63779111059
"Delineation",201487408,201487177,3372.27521537,3.37227521537
"Delineation",201487409,201487410,581.608804819,0.58160880482
"Delineation",201487410,201487227,1377.67580211,1.37767580211
"Delineation",201487411,201487570,4636.44300408,4.63644300408
"Delineation",201487418,201487478,675.128060924,0.67512806092
"Delineation",201487419,201487478,3319.91739497,3.31991739497
"Delineation",201487420,201487475,218.089511133,0.21808951113
"Delineation",201487421,201486904,4444.93315207,4.44493315207
"Delineation",201487422,201487502,1900.82157441,1.90082157441
"Delineation",201487424,201487420,3092.93663694,3.09293663694
"Delineation",201487425,201487361,702.550964023,0.70255096402
"Delineation",201487426,201487500,1351.80058562,1.35180058562
"Delineation",201487429,201487377,759.103539077,0.75910353908
"Delineation",201487430,201487463,2005.17347704,2.00517347704
"Delineation",201487431,201487463,1118.92008845,1.11892008845
"Delineation",201487432,201487873,1452.75322593,1.45275322593
"Delineation",201487435,201487500,218.363284153,0.21836328415
"Delineation",201487436,201487435,1601.31021564,1.60131021564
"Delineation",201487437,201487518,1649.61511944,1.64961511944
"Delineation",201487438,201487518,834.696560506,0.83469656051
"Delineation",201487439,201487570,1492.19073778,1.49219073778
"Delineation",201487443,201487447,1861.9949229,1.8619949229
"Delineation",201487444,201487422,1495.20972627,1.49520972627
"Delineation",201487445,201487619,1817.6315778,1.8176315778
"Delineation",201487446,201487873,1210.1165757,1.2101165757
"Delineation",201487447,201487527,294.760272251,0.29476027225
"Delineation",201487448,201487527,494.297785072,0.49429778507
"Delineation",201487449,201487490,1400.8473014,1.4008473014
"Delineation",201487451,201487565,549.196754151,0.54919675415
"Delineation",201487457,201487365,1990.89442168,1.99089442168
"Delineation",201487458,201487624,1402.08085587,1.40208085587
"Delineation",201487459,201487624,1583.44394413,1.58344394413
"Delineation",201487462,201487592,583.825728723,0.58382572872
"Delineation",201487463,201487592,199.124590152,0.19912459015
"Delineation",201487464,201487486,1128.1280787,1.1281280787
"Delineation",201487465,201487565,225.600257871,0.22560025787
"Delineation",201487466,201487465,2349.74587565,2.34974587565
"Delineation",201487471,201487486,341.859977783,0.34185997778
"Delineation",201487474,201487431,1366.40260898,1.36640260898
"Delineation",201487475,201487444,2977.65786285,2.97765786285
"Delineation",201487476,201487948,920.00353349,0.92000353349
"Delineation",201487477,201487948,422.410760455,0.42241076045
"Delineation",201487478,201487608,396.875243612,0.39687524361
"Delineation",201487479,201487277,2427.50884871,2.42750884871
"Delineation",201487480,201487447,1720.17543817,1.72017543817
"Delineation",201487481,201487601,2114.27597984,2.11427597984
"Delineation",201487482,201487831,1503.54696989,1.50354696989
"Delineation",201487483,201487831,1742.85771334,1.74285771334
"Delineation",201487484,201487634,750.138771694,0.75013877169
"Delineation",201487485,201487634,1808.47585882,1.80847585882
"Delineation",201487486,201487614,156.033774826,0.15603377483
"Delineation",201487487,201487614,1340.61118763,1.34061118763
"Delineation",201487488,201487571,2669.5997422,2.6695997422
"Delineation",201487489,201487689,673.742481399,0.6737424814
"Delineation",201487490,201487689,1047.42178816,1.04742178816
"Delineation",201487491,201487499,2893.50135374,2.89350135374
"Delineation",201487492,201487459,1229.55179971,1.22955179971
"Delineation",201487499,201487757,84.8528137437,0.08485281374
"Delineation",201487500,201487504,523.736327643,0.52373632764
"Delineation",201487501,201487652,789.921514889,0.78992151489
"Delineation",201487502,201487552,1040.72361009,1.04072361009
"Delineation",201487503,201487552,2257.33315034,2.25733315034
"Delineation",201487504,201487608,2394.96531856,2.39496531856
"Delineation",201487505,201487559,299.451987643,0.29945198764
"Delineation",201487506,201487490,490.559522863,0.49055952286
"Delineation",201487511,201487539,1669.62776034,1.66962776034
"Delineation",201487512,201487515,3144.42853569,3.14442853569
"Delineation",201487513,201487666,1562.74005517,1.56274005517
"Delineation",201487515,201487539,2085.114834,2.085114834
"Delineation",201487516,201487465,558.762910304,0.5587629103
"Delineation",201487517,201487629,3464.05214064,3.46405214064
"Delineation",201487518,201487629,1043.78793229,1.04378793229
"Delineation",201487519,201487601,1314.09994804,1.31409994804
"Delineation",201487520,201487444,532.14272985,0.53214272985
"Delineation",201487521,201487559,635.35944213,0.63535944213
"Delineation",201487522,201487521,1901.89502488,1.90189502488
"Delineation",201487523,201487410,791.85878632,0.79185878632
"Delineation",201487527,201487622,823.398223711,0.82339822371
"Delineation",201487528,201487622,367.178215643,0.36717821564
"Delineation",201487529,201487499,2044.01448636,2.04401448636
"Delineation",201487534,201487652,433.454201311,0.43345420131
"Delineation",201487537,201487695,818.338517238,0.81833851724
"Delineation",201487539,201487620,319.061928736,0.31906192874
"Delineation",201487540,201487435,1089.78569812,1.08978569812
"Delineation",201487541,201487695,2603.02819595,2.60302819595
"Delineation",201487542,201487593,1029.21902121,1.02921902121
"Delineation",201487543,201487593,1213.75833741,1.21375833741
"Delineation",201487548,201487800,958.291779138,0.95829177914
"Delineation",201487549,201487800,2728.30619941,2.72830619941
"Delineation",201487550,201487554,929.741287779,0.92974128778
"Delineation",201487551,201487557,3210.45207555,3.21045207555
"Delineation",201487552,201487555,439.405145258,0.43940514526
"Delineation",201487553,201487555,1213.3480884,1.2133480884
"Delineation",201487554,201487394,2305.7617358,2.3057617358
"Delineation",201487555,201487633,42.4264068725,0.04242640687
"Delineation",201487556,201487619,1866.08538638,1.86608538638
"Delineation",201487557,201487523,449.957710015,0.44995771002
"Delineation",201487558,201487436,2520.18064795,2.52018064795
"Delineation",201487559,201487558,974.133089722,0.97413308972
"Delineation",201487561,201487666,1820.95462424,1.82095462424
"Delineation",201487562,201487504,977.64282232,0.97764282232
"Delineation",201487564,201487591,2661.09469101,2.66109469101
"Delineation",201487565,201487591,987.75832284,0.98775832284
"Delineation",201487569,201487557,441.654689812,0.44165468981
"Delineation",201487570,201487721,1466.40957193,1.46640957193
"Delineation",201487571,201487721,1982.45713366,1.98245713366
"Delineation",201487572,201487888,2028.13601701,2.02813601701
"Delineation",201487576,201487633,455.306774873,0.45530677487
"Delineation",201487580,201487716,5081.17039638,5.08117039638
"Delineation",201487581,201487716,1554.51387739,1.55451387739
"Delineation",201487583,201487584,704.897093246,0.70489709325
"Delineation",201487584,201487520,1100.55406945,1.10055406945
"Delineation",201487585,201487384,5307.97437047,5.30797437047
"Delineation",201487586,201487772,988.414051422,0.98841405142
"Delineation",201487587,201487772,352.506360597,0.3525063606
"Delineation",201487588,201487558,336.43522965,0.33643522965
"Delineation",201487589,201487888,1269.75977034,1.26975977034
"Delineation",201487590,201487683,708.322016869,0.70832201687
"Delineation",201487591,201487683,188.972095928,0.18897209593
"Delineation",201487592,201487745,1125.35836593,1.12535836593
"Delineation",201487593,201487681,538.05082443,0.53805082443
"Delineation",201487598,201487502,1972.67534613,1.97267534613
"Delineation",201487599,201487554,702.086813592,0.70208681359
"Delineation",201487601,201487612,1109.26817649,1.10926817649
"Delineation",201487606,201487627,2194.25205498,2.19425205498
"Delineation",201487607,201487627,321.109112903,0.3211091129
"Delineation",201487608,201488010,3087.81230974,3.08781230974
"Delineation",201487609,201487521,2024.81005125,2.02481005125
"Delineation",201487610,201487260,3327.18750516,3.32718750516
"Delineation",201487611,201487610,404.597182661,0.40459718266
"Delineation",201487612,201487665,42.4264068672,0.04242640687
"Delineation",201487613,201487644,550.785846177,0.55078584618
"Delineation",201487614,201487644,1179.73243765,1.17973243765
"Delineation",201487615,201488010,162.153312949,0.16215331295
"Delineation",201487616,201487612,1405.94205546,1.40594205546
"Delineation",201487619,201487780,1822.14794103,1.82214794103
"Delineation",201487620,201487994,788.788251525,0.78878825152
"Delineation",201487621,201487588,316.338791158,0.31633879116
"Delineation",201487622,201487636,1034.15105054,1.03415105054
"Delineation",201487623,201487636,263.060941401,0.2630609414
"Delineation",201487624,201487698,1644.55734034,1.64455734034
"Delineation",201487625,201487698,558.927581612,0.55892758161
"Delineation",201487627,201488165,159.529189987,0.15952918999
"Delineation",201487628,201487713,204.393296709,0.20439329671
"Delineation",201487629,201487713,1269.32418976,1.26932418976
"Delineation",201487632,201487584,394.353385828,0.39435338583
"Delineation",201487633,201487668,1371.27488658,1.37127488658
"Delineation",201487634,201487668,1577.96310979,1.57796310979
"Delineation",201487635,201487747,1408.76229568,1.40876229568
"Delineation",201487636,201487977,90.0000000019,0.09
"Delineation",201487640,201487658,965.363401414,0.96536340141
"Delineation",201487641,201487745,1256.28370494,1.25628370494
"Delineation",201487644,201487692,348.683130143,0.34868313014
"Delineation",201487647,201487658,1865.83970904,1.86583970904
"Delineation",201487648,201487757,1330.88873326,1.33088873326
"Delineation",201487649,201487610,292.021497405,0.2920214974
"Delineation",201487650,201487712,2509.63054422,2.50963054422
"Delineation",201487651,201487712,291.980612558,0.29198061256
"Delineation",201487652,201487660,1877.16790782,1.87716790782
"Delineation",201487655,201488165,802.923040659,0.80292304066
"Delineation",201487658,201487648,1813.09276426,1.81309276426
"Delineation",201487659,201487807,2666.2031832,2.6662031832
"Delineation",201487660,201487807,173.506608825,0.17350660882
"Delineation",201487661,201487620,2067.37035052,2.06737035052
"Delineation",201487662,201487747,1453.00379428,1.45300379428
"Delineation",201487663,201487661,548.926316182,0.54892631618
"Delineation",201487664,201487660,188.395654711,0.18839565471
"Delineation",201487665,201487681,2330.52755134,2.33052755134
"Delineation",201487666,201487706,2122.23988593,2.12223988593
"Delineation",201487667,201487706,2516.33470065,2.51633470065
"Delineation",201487668,201487723,491.581599208,0.49158159921
"Delineation",201487669,201487723,739.434696804,0.7394346968
"Delineation",201487670,201487515,1569.98213705,1.56998213705
"Delineation",201487671,201487704,438.619862461,0.43861986246
"Delineation",201487672,201487704,106.066017192,0.10606601719
"Delineation",201487675,201487977,788.411484533,0.78841148453
"Delineation",201487677,201487812,1775.05955623,1.77505955623
"Delineation",201487678,201487812,362.127827708,0.36212782771
"Delineation",201487679,201487926,122.687475648,0.12268747565
"Delineation",201487680,201487926,938.1364719,0.9381364719
"Delineation",201487681,201487766,895.758172441,0.89575817244
"Delineation",201487682,201487767,420.777765307,0.42077776531
"Delineation",201487683,201487767,801.64008699,0.80164008699
"Delineation",201487685,201487994,611.615755595,0.6116157556
"Delineation",201487686,201487961,406.652616216,0.40665261622
"Delineation",201487687,201487961,1832.52652943,1.83252652943
"Delineation",201487688,201487751,2724.61781915,2.72461781915
"Delineation",201487689,201487751,3530.26272701,3.53026272701
"Delineation",201487691,201487836,4703.77514864,4.70377514864
"Delineation",201487692,201487964,703.81069368,0.70381069368
"Delineation",201487693,201487964,1430.3281897,1.4303281897
"Delineation",201487694,201487661,404.734186715,0.40473418671
"Delineation",201487695,201487866,1453.06510822,1.45306510822
"Delineation",201487696,201487866,1314.25586586,1.31425586586
"Delineation",201487697,201487876,115.550421737,0.11555042174
"Delineation",201487698,201487876,678.946280154,0.67894628015
"Delineation",201487699,201487420,2562.96548237,2.56296548237
"Delineation",201487700,201487694,1228.78064083,1.22878064083
"Delineation",201487704,201487724,460.796678507,0.46079667851
"Delineation",201487705,201487380,3095.70799822,3.09570799822
"Delineation",201487706,201487726,438.449730889,0.43844973089
